artist,song,index,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
Maroon 5,Wait,3,0.0959,0.655,190643.0,0.603,['pop'],0.0,8.0,0.107,-5.014,1.0,87.0,0.0555,126.088,4.0,0.452,
Maroon 5,Cold (feat. Future),0,0.14,0.693,234308.0,0.717,['pop'],0.0,9.0,0.0464,-6.346,0.0,87.0,0.107,99.836,4.0,0.412,
Marshmello,FRIENDS,2,0.205,0.626,202621.0,0.88,"['brostep', 'edm', 'pop', 'progressive electro house']",0.0,9.0,0.128,-2.384,0.0,84.0,0.0504,95.079,4.0,0.534,
Marshmello,Alone,1,0.0244,0.636,273803.0,0.953,"['brostep', 'edm', 'pop', 'progressive electro house']",0.0164,2.0,0.108,-3.74,1.0,84.0,0.0353,142.011,4.0,0.397,
Marshmello,Silence,3,0.256,0.52,180823.0,0.761,"['brostep', 'edm', 'pop', 'progressive electro house']",4.96e-06,4.0,0.17,-3.093,1.0,84.0,0.0853,141.971,4.0,0.286,
Martin Garrix,Scared to Be Lonely,1,0.0895,0.584,220883.0,0.54,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",0.0,1.0,0.261,-7.786,0.0,83.0,0.0576,137.972,4.0,0.195,
Martin Garrix,Ocean (feat. Khalid),0,0.584,0.506,216420.0,0.693,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",9.58e-05,0.0,0.0891,-7.265,0.0,83.0,0.0412,139.912,4.0,0.221,
Mason Ramsey,Famous,2,0.708,0.534,192520.0,0.815,[],0.0,5.0,0.111,-2.815,1.0,60.0,0.0278,159.848,4.0,0.564,
Meek Mill,1942 Flows,0,0.0515,0.63,282667.0,0.628,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,0.091,-4.016,1.0,77.0,0.327,121.307,5.0,0.266,
Meek Mill,Heavy Heart,2,0.239,0.472,250467.0,0.695,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,0.0942,-5.008,0.0,77.0,0.443,73.031,3.0,0.351,
Meek Mill,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,0.0254,0.519,205373.0,0.57,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.0821,-7.366,1.0,77.0,0.202,164.155,4.0,0.317,
Meek Mill,Issues,3,0.167,0.784,211685.0,0.608,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,7.0,0.0871,-5.885,1.0,77.0,0.245,90.713,4.0,0.382,
Meek Mill,We Ball (feat. Young Thug),0,0.141,0.624,227957.0,0.728,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,0.106,-6.39,1.0,77.0,0.465,152.088,4.0,0.599,
Meek Mill,Fuck That Check Up (feat. Lil Uzi Vert),1,0.00227,0.861,257867.0,0.715,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,0.144,-4.393,0.0,77.0,0.301,148.971,4.0,0.535,
Meek Mill,Wins & Losses,2,0.0948,0.683,189057.0,0.854,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,0.267,-3.915,1.0,77.0,0.196,92.006,4.0,0.131,
Meghan Trainor,NO EXCUSES,3,0.0224,0.827,152862.0,0.658,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",0.0,6.0,0.0417,-3.846,1.0,75.0,0.0517,115.016,4.0,0.523,
Metro Boomin,No Complaints,0,0.0855,0.914,261733.0,0.507,"['rap', 'southern hip hop', 'trap music']",0.0254,2.0,0.0797,-10.784,1.0,78.0,0.164,123.956,4.0,0.199,
Michael Ray,Think A Little Less,1,0.124,0.521,176987.0,0.805,"['contemporary country', 'lift kit', 'modern country rock']",0.000219,9.0,0.33,-4.481,1.0,59.0,0.0289,141.967,4.0,0.527,
Midland,Drinkin' Problem,2,0.0538,0.628,220800.0,0.761,[],3.74e-06,9.0,0.312,-6.377,1.0,60.0,0.0277,102.019,4.0,0.64,
Migos,Get Right Witcha,0,0.0646,0.95,257546.0,0.743,"['pop', 'rap', 'trap music']",1.19e-05,10.0,0.103,-5.861,0.0,85.0,0.238,136.98,4.0,0.62,
Migos,Gang Gang,3,0.272,0.635,181319.0,0.601,"['pop', 'rap', 'trap music']",0.0,2.0,0.112,-9.837,1.0,85.0,0.144,180.046,4.0,0.515,
Migos,Emoji A Chain,2,0.0348,0.891,315185.0,0.333,"['pop', 'rap', 'trap music']",0.0,1.0,0.126,-8.316,1.0,85.0,0.175,139.965,4.0,0.381,
Migos,Higher We Go - Intro,1,0.0737,0.815,255849.0,0.551,"['pop', 'rap', 'trap music']",0.0,8.0,0.216,-4.048,1.0,85.0,0.0936,152.001,4.0,0.168,
Migos,Stir Fry,2,0.00299,0.815,190288.0,0.816,"['pop', 'rap', 'trap music']",0.0,2.0,0.159,-5.474,1.0,85.0,0.269,181.967,4.0,0.498,
Migos,Kelly Price (feat. Travis Scott),2,0.53,0.745,363934.0,0.685,"['pop', 'rap', 'trap music']",0.0,4.0,0.176,-5.7,0.0,85.0,0.0313,121.977,4.0,0.437,
Migos,Narcos,3,0.0146,0.936,255379.0,0.588,"['pop', 'rap', 'trap music']",0.0,7.0,0.139,-6.948,0.0,85.0,0.136,124.987,4.0,0.238,
Migos,Slippery (feat. Gucci Mane),1,0.307,0.92,304041.0,0.674,"['pop', 'rap', 'trap music']",0.0,1.0,0.104,-5.662,0.0,85.0,0.264,141.967,4.0,0.741,
Migos,BBO (Bad Bitches Only),0,0.044,0.804,251859.0,0.774,"['pop', 'rap', 'trap music']",1.38e-06,4.0,0.217,-5.79,0.0,85.0,0.0638,161.955,4.0,0.493,
Migos,Danger (with Migos & Marshmello),1,0.152,0.814,214587.0,0.743,"['pop', 'rap', 'trap music']",0.0,9.0,0.163,-2.968,1.0,85.0,0.159,107.996,4.0,0.367,
Migos,Culture National Anthem - Outro,0,0.137,0.713,283114.0,0.545,"['pop', 'rap', 'trap music']",0.0,0.0,0.11,-6.903,1.0,85.0,0.0762,140.035,4.0,0.277,
Migos,Notice Me,0,0.104,0.796,233880.0,0.338,"['pop', 'rap', 'trap music']",1.12e-06,5.0,0.165,-9.754,0.0,85.0,0.315,166.0,4.0,0.474,
Migos,Supastars,3,0.25,0.781,293138.0,0.676,"['pop', 'rap', 'trap music']",0.0,1.0,0.0783,-4.387,1.0,85.0,0.0596,75.944,4.0,0.328,
Migos,T-Shirt,0,0.242,0.865,242407.0,0.687,"['pop', 'rap', 'trap music']",0.0,10.0,0.158,-3.744,0.0,85.0,0.217,139.023,4.0,0.486,
Migos,Walk It Talk It,1,0.0739,0.909,276147.0,0.628,"['pop', 'rap', 'trap music']",0.0,2.0,0.108,-5.456,1.0,85.0,0.201,145.905,4.0,0.406,
Migos,CC,2,0.23,0.85,259340.0,0.723,"['pop', 'rap', 'trap music']",0.0,9.0,0.0876,-6.622,0.0,85.0,0.205,134.011,4.0,0.817,
Migos,Bad and Boujee (feat. Lil Uzi Vert),1,0.061,0.927,343150.0,0.665,"['pop', 'rap', 'trap music']",0.0,11.0,0.123,-5.313,1.0,85.0,0.244,127.076,4.0,0.175,
Migos,MotorSport,3,0.0338,0.896,303077.0,0.515,"['pop', 'rap', 'trap music']",0.0,2.0,0.317,-5.395,1.0,85.0,0.183,138.016,4.0,0.174,
Migos,White Sand,2,0.0317,0.833,202835.0,0.58,"['pop', 'rap', 'trap music']",0.0,5.0,0.272,-7.57,0.0,85.0,0.0824,142.104,4.0,0.419,
Migos,Auto Pilot,3,0.0716,0.924,287992.0,0.716,"['pop', 'rap', 'trap music']",0.0,11.0,0.201,-5.801,1.0,85.0,0.165,129.987,4.0,0.254,
Migos,Call Casting,3,0.0962,0.852,232705.0,0.727,"['pop', 'rap', 'trap music']",0.0,1.0,0.154,-4.851,1.0,85.0,0.267,130.014,4.0,0.496,
Miguel,Sky Walker,0,0.173,0.674,259333.0,0.506,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,6.0,0.0866,-10.532,1.0,80.0,0.0434,145.965,4.0,0.183,
Miley Cyrus,Malibu,1,0.0577,0.565,231906.0,0.782,"['dance pop', 'pop', 'post-teen pop']",4.16e-05,8.0,0.0757,-6.413,1.0,76.0,0.0506,140.004,4.0,0.4,
Miley Cyrus,Younger Now,2,0.00129,0.548,248773.0,0.873,"['dance pop', 'pop', 'post-teen pop']",4.55e-05,4.0,0.138,-4.881,1.0,76.0,0.0618,121.918,4.0,0.328,
Miranda Lambert,Tin Man,3,0.861,0.425,259280.0,0.372,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.0148,0.0,0.0733,-10.92,1.0,67.0,0.03,79.456,4.0,0.292,
Missy Elliott,I'm Better (feat. Lamb),0,0.374,0.926,213120.0,0.354,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",0.0,10.0,0.49,-10.773,1.0,69.0,0.511,105.005,4.0,0.561,
Morgan Evans,Kiss Somebody,1,0.143,0.492,212445.0,0.681,['australian country'],0.0,6.0,0.199,-7.038,1.0,58.0,0.075,178.01,4.0,0.511,
Morgan Wallen,Up Down (feat. Florida Georgia Line),2,0.0788,0.588,198120.0,0.885,"['contemporary country', 'country road', 'deep talent show']",0.0,6.0,0.175,-3.046,1.0,64.0,0.0346,129.933,4.0,0.786,
NAV,Champion (feat. Travis Scott),0,0.381,0.642,195053.0,0.782,"['canadian hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,5.0,0.108,-3.395,0.0,79.0,0.0477,162.005,4.0,0.396,
NAV,Wanted You (feat. Lil Uzi Vert),1,0.168,0.793,228080.0,0.718,"['canadian hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,9.0,0.241,-4.966,0.0,79.0,0.0547,146.885,4.0,0.649,
NF,Let You Down,2,0.298,0.656,212120.0,0.721,['hip hop'],0.0,5.0,0.173,-5.665,0.0,78.0,0.122,148.066,4.0,0.468,
NF,NO NAME,3,0.218,0.726,183827.0,0.789,['hip hop'],0.0,2.0,0.237,-4.097,1.0,78.0,0.134,130.947,4.0,0.268,
Niall Horan,Slow Hands,1,0.0133,0.726,188174.0,0.429,"['pop', 'post-teen pop']",0.0,0.0,0.0574,-6.623,1.0,73.0,0.0519,85.899,4.0,0.871,
Niall Horan,This Town,0,0.711,0.69,232600.0,0.407,"['pop', 'post-teen pop']",0.0,9.0,0.126,-7.739,1.0,73.0,0.0297,111.916,4.0,0.181,
Niall Horan,Too Much To Ask,1,0.381,0.509,223044.0,0.538,"['pop', 'post-teen pop']",0.0,0.0,0.13,-6.456,1.0,73.0,0.0397,153.711,4.0,0.178,
Nicki Minaj,No Frauds,1,0.0766,0.873,272453.0,0.561,"['dance pop', 'hip pop', 'pop', 'pop rap']",2.93e-06,1.0,0.416,-7.013,1.0,88.0,0.272,139.064,4.0,0.417,
Nicki Minaj,Rich Sex (feat. Lil Wayne),0,0.0515,0.876,192453.0,0.637,"['dance pop', 'hip pop', 'pop', 'pop rap']",0.0,9.0,0.0677,-5.157,1.0,88.0,0.259,146.958,4.0,0.553,
Nicki Minaj,Barbie Tingz,3,0.0849,0.917,191700.0,0.689,"['dance pop', 'hip pop', 'pop', 'pop rap']",0.0,6.0,0.603,-6.225,1.0,88.0,0.264,102.414,4.0,0.443,
Nicky Jam,El Amante,2,0.243,0.683,219507.0,0.691,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",0.0,8.0,0.14,-5.535,1.0,87.0,0.0432,179.91,4.0,0.732,
Nicky Jam,X,3,0.0364,0.595,173628.0,0.773,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",0.00108,9.0,0.334,-4.736,0.0,87.0,0.0549,180.073,4.0,0.711,
Nio Garcia,Te Boté - Remix,2,0.542,0.903,417920.0,0.675,"['reggaeton', 'reggaeton flow']",1.28e-05,11.0,0.0595,-3.445,0.0,78.0,0.214,96.507,4.0,0.442,
Noah Cyrus,Make Me (Cry),0,0.592,0.588,242081.0,0.471,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.00146,0.0,0.0733,-7.287,1.0,72.0,0.0577,152.881,4.0,0.209,
Old Dominion,No Such Thing as a Broken Heart,0,0.295,0.65,176893.0,0.782,"['contemporary country', 'country road']",0.0,8.0,0.107,-4.295,1.0,69.0,0.0721,171.988,4.0,0.944,
Old Dominion,Hotel Key,3,0.152,0.758,166573.0,0.867,"['contemporary country', 'country road']",0.0,11.0,0.308,-5.087,1.0,69.0,0.0475,102.018,4.0,0.964,
Old Dominion,Written in the Sand,1,0.593,0.725,184080.0,0.437,"['contemporary country', 'country road']",0.0,6.0,0.0842,-9.602,1.0,69.0,0.0575,83.985,4.0,0.759,
Ozuna,El Farsante - Remix,2,0.218,0.737,258000.0,0.742,"['reggaeton', 'trap latino']",0.0,6.0,0.316,-2.875,1.0,91.0,0.0441,119.966,4.0,0.386,
P!nk,Beautiful Trauma,0,0.0868,0.412,250053.0,0.619,"['dance pop', 'pop', 'post-teen pop']",2.55e-06,7.0,0.4,-6.39,1.0,78.0,0.0725,95.977,4.0,0.234,
P!nk,What About Us,1,0.0285,0.489,269600.0,0.588,"['dance pop', 'pop', 'post-teen pop']",2.11e-06,1.0,0.0906,-6.177,1.0,78.0,0.0507,113.617,4.0,0.187,
PARTYNEXTDOOR,Not Nice,2,0.0253,0.598,202661.0,0.496,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']",0.00132,0.0,0.12,-9.309,1.0,77.0,0.0804,128.06,4.0,0.725,
Panic! At The Disco,Say Amen (Saturday Night),0,0.167,0.491,189187.0,0.867,"['emo', 'modern rock', 'pop punk', 'vegas indie']",0.0,6.0,0.458,-2.313,0.0,84.0,0.103,167.965,4.0,0.602,
Panic! At The Disco,High Hopes,3,0.193,0.579,190947.0,0.904,"['emo', 'modern rock', 'pop punk', 'vegas indie']",0.0,5.0,0.064,-2.729,1.0,84.0,0.0618,82.014,4.0,0.681,
Paramore,Hard Times,1,0.00647,0.695,182693.0,0.818,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",4.87e-06,5.0,0.0219,-5.379,0.0,75.0,0.0334,119.965,4.0,0.916,
Pharrell Williams,Sangria Wine,2,0.181,0.831,202853.0,0.713,"['dance pop', 'pop', 'pop rap']",0.0,1.0,0.0572,-3.646,0.0,79.0,0.094,132.109,4.0,0.69,
Playboi Carti,Magnolia,3,0.0113,0.791,181812.0,0.581,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,0.35,-7.323,0.0,78.0,0.286,162.99,4.0,0.438,
Playboi Carti,wokeuplikethis*,1,0.0138,0.785,235535.0,0.62,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,0.15,-6.668,1.0,78.0,0.254,78.476,4.0,0.478,
Playboi Carti,Shoota (feat. Lil Uzi Vert),0,0.191,0.674,153800.0,0.649,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.122,-8.433,0.0,78.0,0.199,153.069,4.0,0.48,
Plies,Rock,3,0.0375,0.852,174653.0,0.691,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,6.0,0.0517,-5.175,0.0,61.0,0.139,61.115,4.0,0.658,
Plies,Real Hitta (feat. Kodak Black),2,0.0137,0.559,231674.0,0.531,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,0.293,-6.981,0.0,61.0,0.404,144.367,4.0,0.333,
PnB Rock,Selfish,0,0.114,0.638,245604.0,0.6,"['pop', 'rap', 'trap music']",0.0,1.0,0.187,-5.84,0.0,75.0,0.0438,101.981,4.0,0.0399,
Portugal. The Man,Feel It Still,1,0.0417,0.801,163253.0,0.795,"['modern rock', 'neo-psychedelic']",0.000113,1.0,0.0717,-5.115,0.0,73.0,0.0504,79.028,4.0,0.754,
Post Malone,Jonestown (Interlude),2,0.751,0.341,112013.0,0.495,"['pop', 'rap']",0.462,0.0,0.261,-10.251,0.0,94.0,0.0446,78.395,4.0,0.252,
Post Malone,Go Flex,0,0.248,0.662,179613.0,0.496,"['pop', 'rap']",0.0,5.0,0.0769,-8.267,1.0,94.0,0.109,81.951,4.0,0.133,
Post Malone,Stay,3,0.414,0.479,204427.0,0.468,"['pop', 'rap']",0.0,5.0,0.148,-5.396,1.0,94.0,0.0274,85.913,4.0,0.35,
Post Malone,Paranoid,1,0.0379,0.61,221787.0,0.554,"['pop', 'rap']",3.84e-05,0.0,0.166,-5.501,1.0,94.0,0.137,159.85,4.0,0.244,
Post Malone,Spoil My Night (feat. Swae Lee),2,0.337,0.669,194560.0,0.675,"['pop', 'rap']",1.5e-05,1.0,0.109,-2.869,1.0,94.0,0.0337,160.911,4.0,0.262,
Post Malone,Candy Paint,2,0.627,0.67,227533.0,0.654,"['pop', 'rap']",1.02e-06,4.0,0.071,-5.944,1.0,94.0,0.153,180.024,4.0,0.438,
Post Malone,Congratulations,3,0.198,0.627,220293.0,0.812,"['pop', 'rap']",0.0,6.0,0.212,-4.215,1.0,94.0,0.0358,123.071,4.0,0.504,
Post Malone,Sugar Wraith,0,0.26,0.6,228147.0,0.767,"['pop', 'rap']",0.0,5.0,0.0979,-4.232,0.0,94.0,0.0868,164.079,4.0,0.291,
Post Malone,Takin' Shots,1,0.597,0.767,216747.0,0.625,"['pop', 'rap']",0.0,5.0,0.409,-6.193,1.0,94.0,0.0836,120.092,4.0,0.577,
Post Malone,92 Explorer,2,0.269,0.802,211427.0,0.743,"['pop', 'rap']",1.36e-06,7.0,0.121,-4.82,0.0,94.0,0.0474,146.03,4.0,0.877,
Post Malone,Over Now,0,0.131,0.559,246987.0,0.761,"['pop', 'rap']",1.6e-06,4.0,0.143,-4.041,0.0,94.0,0.0877,163.898,4.0,0.24,
Post Malone,Psycho (feat. Ty Dolla $ign),2,0.58,0.739,221440.0,0.559,"['pop', 'rap']",0.0,8.0,0.112,-8.011,1.0,94.0,0.117,140.124,4.0,0.439,
Post Malone,Better Now,0,0.354,0.68,231267.0,0.563,"['pop', 'rap']",0.0,10.0,0.136,-5.843,1.0,94.0,0.0454,145.028,4.0,0.374,
Post Malone,Zack And Codeine,2,0.143,0.742,204360.0,0.84,"['pop', 'rap']",0.0,5.0,0.133,-5.198,0.0,94.0,0.0471,138.032,4.0,0.287,
Post Malone,Ball For Me (feat. Nicki Minaj),3,0.493,0.792,206267.0,0.56,"['pop', 'rap']",0.0,9.0,0.0849,-4.125,1.0,94.0,0.225,134.044,4.0,0.505,
Post Malone,Rich & Sad,3,0.186,0.601,206453.0,0.59,"['pop', 'rap']",0.0,2.0,0.0942,-5.001,1.0,94.0,0.0569,151.952,4.0,0.274,
Post Malone,Same Bitches (feat. G-Eazy & YG),1,0.379,0.727,212467.0,0.774,"['pop', 'rap']",2.47e-06,10.0,0.114,-5.246,0.0,94.0,0.0588,99.932,4.0,0.211,
Post Malone,rockstar (feat. 21 Savage),0,0.117,0.587,218147.0,0.535,"['pop', 'rap']",6.56e-05,5.0,0.131,-6.09,0.0,94.0,0.0898,159.847,4.0,0.14,
Post Malone,I Fall Apart,1,0.0777,0.573,223347.0,0.543,"['pop', 'rap']",0.0,8.0,0.199,-5.357,0.0,94.0,0.0398,143.916,4.0,0.308,
Post Malone,Otherside,3,0.354,0.645,228227.0,0.657,"['pop', 'rap']",5.17e-06,9.0,0.213,-5.688,0.0,94.0,0.0334,104.931,4.0,0.136,
Post Malone,Blame It On Me,1,0.135,0.651,261800.0,0.587,"['pop', 'rap']",1.07e-05,11.0,0.149,-7.307,0.0,94.0,0.0421,121.838,4.0,0.317,
Pusha T,Infrared,0,0.0518,0.674,170240.0,0.578,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0055,10.0,0.72,-8.768,0.0,76.0,0.298,112.265,5.0,0.163,
Pusha T,The Games We Play,1,0.0713,0.694,166120.0,0.796,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0163,5.0,0.096,-3.696,1.0,76.0,0.198,78.033,4.0,0.592,
Pusha T,If You Know You Know,3,0.0186,0.46,202120.0,0.697,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,6.0,0.362,-5.954,0.0,76.0,0.325,153.426,4.0,0.701,
Pusha T,What Would Meek Do?,2,0.0064,0.678,153267.0,0.636,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",8.38e-06,1.0,0.177,-3.155,1.0,76.0,0.0782,83.071,4.0,0.0636,
Quality Control,Ice Tray,3,0.0247,0.889,213613.0,0.494,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,8.0,0.12,-5.578,0.0,69.0,0.139,129.968,4.0,0.24,
Quality Control,My Dawg,1,0.0253,0.911,317701.0,0.643,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,1.0,0.103,-7.408,1.0,69.0,0.117,133.029,4.0,0.605,
Queen Naija,Medicine,1,0.24,0.741,219136.0,0.37,"['deep pop r&b', 'pop', 'r&b']",0.0,8.0,0.118,-8.437,0.0,61.0,0.324,116.06,4.0,0.13,
Queen Naija,Karma,0,0.172,0.592,176076.0,0.571,"['deep pop r&b', 'pop', 'r&b']",0.0,1.0,0.106,-7.132,1.0,61.0,0.174,104.95,4.0,0.424,
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,2,0.0168,0.713,332301.0,0.831,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.118,-4.75,0.0,81.0,0.15,173.948,4.0,0.584,
Rae Sremmurd,Perplexing Pegasus - From SR3MM,1,0.000692,0.899,204787.0,0.448,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",2.36e-05,1.0,0.365,-8.789,1.0,81.0,0.0738,145.975,4.0,0.302,
Rae Sremmurd,CLOSE (feat. Travis Scott) - From SR3MM,0,0.104,0.691,193510.0,0.736,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,0.111,-4.993,1.0,81.0,0.0321,140.034,4.0,0.0395,
Rae Sremmurd,Black Beatles,2,0.13,0.794,291893.0,0.646,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,0.14,-6.235,1.0,81.0,0.0614,145.931,4.0,0.322,
Rae Sremmurd,Guatemala - From Swaecation,2,0.185,0.849,256341.0,0.699,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.00118,4.0,0.0954,-5.193,0.0,81.0,0.0574,100.989,4.0,0.0778,
Rae Sremmurd,Swang,3,0.215,0.678,208120.0,0.317,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",4.31e-05,8.0,0.101,-9.427,1.0,81.0,0.0583,140.009,4.0,0.16,
Rag'n'Bone Man,Human,0,0.393,0.602,200187.0,0.707,['neo soul'],0.0,11.0,0.165,-4.097,1.0,69.0,0.302,75.09,4.0,0.554,
Rascal Flatts,Yours If You Want It,1,0.0103,0.554,206827.0,0.903,"['contemporary country', 'country', 'country road', 'pop rock']",0.0,8.0,0.107,-3.152,1.0,68.0,0.0515,112.998,4.0,0.419,
Red Marlow,I Pray - The Voice Performance,2,0.0572,0.539,213577.0,0.621,['lift kit'],1.45e-06,9.0,0.101,-5.321,1.0,25.0,0.029,133.838,4.0,0.271,
Reik,Me Niego,3,0.0543,0.777,221653.0,0.779,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop']",0.0,0.0,0.636,-4.449,0.0,78.0,0.0972,94.023,4.0,0.768,
Ricegum,Its Every Night Sis,0,0.0244,0.887,155193.0,0.784,[],0.0,8.0,0.112,-5.598,1.0,52.0,0.199,98.984,4.0,0.408,
Rich The Kid,Plug Walk,2,0.202,0.876,175230.0,0.519,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,0.108,-6.531,1.0,81.0,0.143,94.981,4.0,0.158,
Rich The Kid,New Freezer (feat. Kendrick Lamar),1,0.0405,0.884,191938.0,0.698,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,0.195,-9.101,1.0,81.0,0.364,140.068,4.0,0.575,
Rick Ross,Trap Trap Trap,3,0.00612,0.729,275720.0,0.838,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,0.0721,-4.476,0.0,76.0,0.313,136.869,4.0,0.349,
Rihanna,Love On The Brain,0,0.0848,0.506,224000.0,0.641,"['dance pop', 'pop', 'r&b', 'urban contemporary']",8.09e-06,4.0,0.073,-4.815,0.0,86.0,0.0456,171.957,3.0,0.393,
Rihanna,Sex With Me,1,0.326,0.619,206400.0,0.539,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.0,1.0,0.106,-5.688,0.0,86.0,0.0409,112.006,4.0,0.39,
Romeo Santos,Bella y Sensual,2,0.228,0.635,204701.0,0.713,"['bachata', 'latin', 'tropical']",0.0,11.0,0.0506,-6.909,1.0,78.0,0.0937,179.864,4.0,0.749,
Romeo Santos,Imitadora,0,0.333,0.737,234829.0,0.709,"['bachata', 'latin', 'tropical']",0.0,8.0,0.289,-6.889,0.0,78.0,0.045,125.997,4.0,0.556,
Romeo Santos,Héroe Favorito,3,0.659,0.799,239824.0,0.655,"['bachata', 'latin', 'tropical']",0.0,1.0,0.135,-6.34,1.0,78.0,0.0485,128.038,4.0,0.82,
Russ,Losin Control,1,0.515,0.759,237507.0,0.245,"['hip hop', 'pop', 'rap']",0.000154,6.0,0.102,-6.545,1.0,78.0,0.138,96.992,4.0,0.209,
Russell Dickerson,Yours,2,0.119,0.555,216960.0,0.722,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,11.0,0.0861,-6.005,1.0,64.0,0.034,134.058,4.0,0.559,
SZA,Love Galore,1,0.111,0.795,275080.0,0.594,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,0.0,0.162,-6.2,1.0,81.0,0.0747,135.002,4.0,0.409,
SZA,Broken Clocks,0,0.13,0.684,231253.0,0.683,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,6.0,0.156,-7.366,1.0,81.0,0.177,112.856,4.0,0.406,
SZA,The Weekend,2,0.241,0.487,272187.0,0.366,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,8.0,0.126,-9.405,0.0,81.0,0.0531,68.191,5.0,0.161,
Sage The Gemini,Now and Later,3,0.273,0.781,193181.0,0.57,"['dance pop', 'hyphy', 'pop', 'pop rap', 'southern hip hop', 'trap music']",0.0,11.0,0.196,-5.874,0.0,65.0,0.188,107.059,4.0,0.858,
Sam Hunt,Body Like A Back Road,0,0.463,0.731,165387.0,0.469,['contemporary country'],1.04e-06,5.0,0.103,-7.226,1.0,72.0,0.0326,98.963,4.0,0.631,
Sam Hunt,Downtown's Dead,1,0.109,0.624,213987.0,0.696,['contemporary country'],0.0,11.0,0.132,-6.006,1.0,72.0,0.0469,82.001,4.0,0.392,
Sam Smith,Pray,2,0.285,0.382,221596.0,0.379,['pop'],3.24e-06,7.0,0.0858,-9.423,1.0,82.0,0.0515,175.515,3.0,0.148,
