,artist,song,num_weeks,index_y,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
782,various artists,the christmas song (merry christmas to you),,0,0.844,0.359,188933,0.15,[],1.15E-06,1,0.108,-15.745,1,0,0.041,139.208,4,0.204,
767,various artists,"can't stop the feeling! (original song from dreamworks animation's ""trolls"")",14,3,0.0106,0.669,237547,0.832,[],0,0,0.0968,-5.72,1,0,0.0682,113.035,4,0.7,
776,various artists,jingle bell rock,1,2,0.676,0.661,131733,0.402,[],0,2,0.0556,-11.954,1,0,0.0299,119.585,4,0.822,
777,various artists,rewrite the stars,7,2,0.0716,0.684,217440,0.619,[],0,10,0.122,-7.005,1,0,0.0386,125.046,4,0.284,
778,various artists,for you (fifty shades freed) (& rita ora),3,2,0.0202,0.524,245453,0.797,[],0,2,0.165,-4.614,0,0,0.0335,112.936,4,0.187,
769,various artists,the greatest show,4,3,0.000239,0.417,302147,0.824,[],0.0545,11,0.0725,-7.36,0,0,0.105,157.92,4,0.4,
770,various artists,feliz navidad,1,2,0.548,0.514,182227,0.83,[],0,2,0.321,-8.666,1,0,0.0391,148.806,4,0.964,
771,various artists,helium,1,0,0.51,0.435,252320,0.401,[],0,4,0.077,-6.721,1,0,0.0301,136.837,4,0.133,
772,various artists,never enough,4,3,0.423,0.277,207787,0.394,[],0,8,0.0952,-8.903,1,0,0.0336,86.777,3,0.227,
773,various artists,how far i'll go - alessia cara version,11,3,0.124,0.317,175507,0.562,[],0.000144,9,0.0667,-9.609,1,0,0.395,181.1,4,0.132,
774,various artists,beauty and the beast,1,1,0.142,0.484,227933,0.543,[],0,6,0.105,-7.005,1,0,0.0281,81.326,4,0.301,
775,various artists,cake,6,0,0.0729,0.786,157165,0.854,[],1.63E-06,2,0.179,-4.247,1,0,0.0523,105.078,4,0.687,
768,various artists,chillin' like a villain,1,3,0.0374,0.676,193792,0.776,[],0,8,0.226,-6.629,1,0,0.0908,113.92,4,0.792,
779,various artists,how far i'll go,11,2,0.603,0.576,163387,0.319,[],0,4,0.173,-10.934,1,0,0.0518,83.632,4,0.0921,
555,walk the moon,one foot,8,2,0.00773,0.581,261372,0.826,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop']",1.56E-06,0,0.792,-4.87,1,69,0.0357,100.018,4,0.492,
556,walker hayes,you broke up with me,18,3,0.496,0.846,197840,0.711,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0.247,-7.939,1,58,0.061,120.013,4,0.883,
557,weezer,africa,1,0,0.238,0.5,238148,0.77,"['alternative rock', 'modern rock', 'permanent wave', 'pop punk', 'pop rock', 'post-grunge', 'rock']",0.00636,8,0.104,-5.059,1,71,0.0432,92.223,4,0.633,
558,wham!,last christmas,2,1,0.189,0.735,262960,0.478,"['dance pop', 'dance rock', 'disco', 'europop', 'motown', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",2.48E-06,2,0.355,-12.472,1,64,0.0293,107.682,4,0.947,
786,wisin,escápate conmigo (feat. ozuna),20,2,0.0256,0.744,232787,0.859,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",6.27E-05,11,0.0881,-3.166,1,83,0.0795,91.977,4,0.787,
787,wiz khalifa,something new (feat. ty dolla $ign),1,3,0.0935,0.814,200774,0.635,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,7,0.0892,-6.609,0,85,0.0809,87.581,4,0.784,
566,xxxtentacion,look at me!,20,1,0.259,0.763,126346,0.726,[],0,1,0.0976,-6.405,1,95,0.282,139.059,4,0.349,
789,xxxtentacion,infinity (888) - feat. joey bada$$,1,3,0.274,0.562,176591,0.579,[],0,10,0.102,-6.788,0,95,0.484,84.143,4,0.577,
571,xxxtentacion,save me,1,2,0.307,0.731,163202,0.204,[],0.0109,9,0.0989,-11.314,0,95,0.0369,142.141,4,0.191,
570,xxxtentacion,sad!,18,1,0.258,0.74,166606,0.613,[],0.00372,8,0.123,-4.88,1,95,0.145,75.023,4,0.473,
569,xxxtentacion,revenge,2,0,0.782,0.746,120027,0.251,[],0.00203,11,0.106,-16.169,0,95,0.259,139.999,4,0.18,
568,xxxtentacion,numb,3,3,0.1,0.414,186268,0.416,[],0.179,11,0.131,-8.024,0,95,0.0251,159.91,4,0.196,
559,xxxtentacion,carry on,1,0,0.768,0.735,129720,0.197,[],0.000276,3,0.296,-13.378,0,95,0.537,147.899,4,0.383,
560,xxxtentacion,changes,12,1,0.883,0.669,121887,0.308,[],0,11,0.0984,-10.068,1,95,0.029,64.934,4,0.52,
561,xxxtentacion,depression & obsession,1,2,0.585,0.769,144733,0.156,[],0.015,11,0.102,-10.7,0,95,0.035,105.95,4,0.527,
562,xxxtentacion,everybody dies in their nightmares,7,3,0.847,0.734,95467,0.57,[],2.14E-05,7,0.112,-7.066,0,95,0.133,129.953,4,0.689,
563,xxxtentacion,going down!,1,1,0.0216,0.873,115194,0.663,[],0.000356,1,0.0867,-4.086,1,95,0.15,135.499,4,0.525,
564,xxxtentacion,hope,2,2,0.661,0.592,110886,0.457,[],0.000331,9,0.146,-6.081,0,95,0.0603,146.04,4,0.225,
565,xxxtentacion,jocelyn flores,19,0,0.469,0.872,119133,0.391,[],4.13E-06,0,0.297,-9.144,0,95,0.242,134.021,4,0.437,
567,xxxtentacion,moonlight,12,2,0.556,0.921,135090,0.537,[],0.00404,9,0.102,-5.723,0,95,0.0804,128.009,4,0.711,
788,xxxtentacion,fuck love (feat. trippie redd),20,0,0.0172,0.797,146520,0.533,[],0.000152,0,0.103,-9.74,0,95,0.0412,131.036,4,0.329,
572,ybn nahmir,rubbin off the paint,16,0,0.00582,0.596,157505,0.699,"['rap', 'trap music']",0,1,0.174,-8.709,1,74,0.348,108.031,5,0.435,
790,yfn lucci,everyday we lit (feat. pnb rock),20,1,0.128,0.758,197171,0.646,"['pop rap', 'rap', 'southern hip hop', 'trap music']",0,7,0.0778,-4.701,1,66,0.112,155.955,4,0.589,
791,yg,"big bank feat. 2 chainz, big sean, nicki minaj",5,2,0.00582,0.743,238373,0.339,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,0.0812,-7.678,1,79,0.409,203.927,4,0.118,
574,yo gotti,rake it up,22,0,0.022,0.91,276333,0.444,"['dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,0.137,-8.126,0,74,0.344,149.953,4,0.53,
573,yo gotti,juice,5,3,0.00171,0.887,149242,0.568,"['dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.11E-05,2,0.0812,-5.853,1,74,0.323,162.038,4,0.754,
792,young thug,relationship (feat. future),14,2,0.00252,0.842,215307,0.597,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,2,0.124,-6.336,1,82,0.0627,145.992,4,0.298,
793,young thug,anybody (feat. nicki minaj),1,1,0.0381,0.901,254947,0.472,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,11,0.11,-8.416,0,82,0.194,120,4,0.479,
580,youngboy never broke again,untouchable,2,0,0.0447,0.78,180706,0.784,['trap music'],0,1,0.122,-5.039,1,78,0.186,85.023,4,0.43,
578,youngboy never broke again,overdose,9,2,0.224,0.809,176990,0.845,['trap music'],0,10,0.638,-5.843,0,78,0.352,90.015,4,0.67,
577,youngboy never broke again,outside today,19,1,0.139,0.851,129105,0.666,['trap music'],0,11,0.105,-5.334,0,78,0.0694,134.068,4,0.0585,
576,youngboy never broke again,no smoke,17,0,0.113,0.658,160000,0.736,['trap music'],0,9,0.0978,-6.097,0,78,0.308,143.966,4,0.804,
575,youngboy never broke again,diamond teeth samurai,5,3,0.00451,0.799,162488,0.659,['trap music'],0,10,0.13,-5.593,0,78,0.272,177.957,4,0.256,
579,youngboy never broke again,preach,1,3,0.175,0.731,236071,0.675,['trap music'],0,8,0.213,-4.771,0,78,0.247,155.049,4,0.381,
581,zac brown band,my old man,4,1,0.819,0.64,227222,0.196,"['contemporary country', 'country', 'country road', 'modern country rock']",3.63E-05,4,0.0978,-11.478,1,72,0.0267,143.919,4,0.301,
582,zay hilfigerrr,juju on that beat (tz anthem),3,3,0.00381,0.807,144244,0.887,[],0,1,0.391,-3.892,1,49,0.275,160.517,4,0.78,
583,zayn,let me,1,1,0.239,0.46,185703,0.567,"['dance pop', 'pop', 'post-teen pop']",6.04E-06,9,0.0934,-5.637,1,79,0.0515,168.419,4,0.189,
794,zayn,dusk till dawn - radio edit,16,0,0.101,0.258,239000,0.437,"['dance pop', 'pop', 'post-teen pop']",1.27E-06,11,0.106,-6.593,0,79,0.039,180.043,4,0.0967,
584,zayn,still got time,3,2,0.131,0.748,188491,0.627,"['dance pop', 'pop', 'post-teen pop']",0,7,0.0852,-6.029,1,79,0.0644,120.963,4,0.524,
796,zedd,stay (with alessia cara),31,1,0.238,0.457,210091,0.627,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']",0,5,0.116,-5.091,0,80,0.111,101.384,4,0.554,
795,zedd,get low (with liam payne),1,0,0.0245,0.714,204583,0.924,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']",1.75E-05,1,0.0532,-3.662,1,80,0.0515,107.968,4,0.505,
797,zedd,the middle,23,2,0.198,0.745,184732,0.652,"['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']",0,7,0.133,-3.099,1,80,0.0604,106.809,4,0.409,
798,nicki minaj,changed it,1,0,0.616,0.802,295653,0.628,"['dance pop', 'hip pop', 'pop', 'pop rap']",0,,0.114,-8.352,0,88,0.431,143.964,4,0.644,
799,nicki minaj,chun-li,13,1,0.307,0.643,229573,0.766,"['dance pop', 'hip pop', 'pop', 'pop rap']",0,,0.107,-4.788,0,88,0.384,97.092,4,0.463,"{'danceability': 0.802, 'energy': 0.628, 'key': 11, 'loudness': -8.352, 'mode': 0, 'speechiness': 0.431, 'acousticness': 0.616, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.644, 'tempo': 143.946, 'type': 'audio_features', 'id': '63NTlJWNS65JjsE3QJYr20', 'uri': 'spotify:track:63NTlJWNS65JjsE3QJYr20', 'track_href': 'https://api.spotify.com/v1/tracks/63NTlJWNS65JjsE3QJYr20', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/63NTlJWNS65JjsE3QJYr20', 'duration_ms': 295653, 'time_signature': 4, 'artist': 'Nicki Minaj', 'song': 'Changed It', 'genre': ['dance pop', 'hip pop', 'pop', 'pop rap'], 'popularity': 88}"
800,nicki minaj,regret in your tears,1,2,0.753,0.764,229573,0.473,"['dance pop', 'hip pop', 'pop', 'pop rap'],",0.306,,0.171,-11.084,0,88,0.0882,106.14,4,0.212,"{'danceability': 0.643, 'energy': 0.766, 'key': 6, 'loudness': -4.788, 'mode': 0, 'speechiness': 0.384, 'acousticness': 0.307, 'instrumentalness': 1.38e-05, 'liveness': 0.107, 'valence': 0.463, 'tempo': 97.092, 'type': 'audio_features', 'id': '2gTYVoQCUh0QNUaFix01ld', 'uri': 'spotify:track:2gTYVoQCUh0QNUaFix01ld', 'track_href': 'https://api.spotify.com/v1/tracks/2gTYVoQCUh0QNUaFix01ld', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2gTYVoQCUh0QNUaFix01ld', 'duration_ms': 191606, 'time_signature': 4, 'artist': 'Nicki Minaj', 'song': 'Chun-Li', 'genre': ['dance pop', 'hip pop', 'pop', 'pop rap'], 'popularity': 88}"
801,,,,3,,,,,,,,,,,,,,,,"{'danceability': 0.764, 'energy': 0.473, 'key': 0, 'loudness': -11.084, 'mode': 0, 'speechiness': 0.0882, 'acousticness': 0.753, 'instrumentalness': 0.306, 'liveness': 0.171, 'valence': 0.212, 'tempo': 106.14, 'type': 'audio_features', 'id': '0j8zLbIueSkVqB3Tl6PsjA', 'uri': 'spotify:track:0j8zLbIueSkVqB3Tl6PsjA', 'track_href': 'https://api.spotify.com/v1/tracks/0j8zLbIueSkVqB3Tl6PsjA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0j8zLbIueSkVqB3Tl6PsjA', 'duration_ms': 229573, 'time_signature': 4, 'artist': 'Nicki Minaj', 'song': 'Regret In Your Tears', 'genre': ['dance pop', 'hip pop', 'pop', 'pop rap'], 'popularity': 88}"
