,level_0,index_x,artist,song,num_weeks,index_y,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
259,365.0,365.0,john legend,love me now,5.0,1,0.5720000000000001,0.41600000000000004,210307.0,0.773,"['neo soul', 'pop', 'r&b', 'urban contemporary']",0.0,8.0,0.105,-3.784,1.0,77.0,0.0949,122.65,4.0,0.716,
260,366.0,366.0,jon bellion,all time low,6.0,2,0.0508,0.584,217603.0,0.569,"['pop', 'pop rap']",0.0,0.0,0.0924,-4.2589999999999995,1.0,70.0,0.166,89.779,4.0,0.501,
262,368.0,368.0,jon pardi,heartache on the dance floor,18.0,0,0.0617,0.594,205200.0,0.8240000000000001,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,9.0,0.0861,-4.252,1.0,68.0,0.0458,116.005,4.0,0.6709999999999999,
261,367.0,367.0,jon pardi,dirt on my boots,12.0,3,0.11599999999999999,0.685,201893.0,0.7829999999999999,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,11.0,0.19399999999999998,-4.152,1.0,68.0,0.0276,90.008,4.0,0.525,
263,369.0,369.0,jordan davis,singles you up,19.0,1,0.0491,0.491,182667.0,0.907,['contemporary country'],0.0,7.0,0.242,-3.594,1.0,64.0,0.0481,199.94299999999998,4.0,0.631,
264,371.0,371.0,josh turner,hometown girl,16.0,3,0.263,0.505,215080.0,0.79,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0884,3.0,0.12300000000000001,-5.442,0.0,64.0,0.035,155.934,4.0,0.445,
265,372.0,372.0,joyner lucas,stranger things,1.0,0,0.44299999999999995,0.867,219733.0,0.6629999999999999,"['hip hop', 'rap']",0.0,10.0,0.11699999999999999,-5.837999999999999,0.0,67.0,0.17800000000000002,121.978,4.0,0.48100000000000004,
266,373.0,373.0,juice wrld,all girls are the same,8.0,1,0.0769,0.6709999999999999,165820.0,0.529,"['rap', 'trap music']",0.000335,0.0,0.0856,-7.226,1.0,86.0,0.307,161.989,4.0,0.203,
267,374.0,374.0,juice wrld,legends,1.0,2,0.115,0.594,191840.0,0.7979999999999999,"['rap', 'trap music']",0.0,4.0,0.14300000000000002,-5.244,1.0,86.0,0.0844,142.049,4.0,0.381,
268,375.0,375.0,juice wrld,lucid dreams,8.0,3,0.349,0.511,239836.0,0.5660000000000001,"['rap', 'trap music']",0.0,6.0,0.34,-7.23,0.0,86.0,0.2,83.90299999999999,4.0,0.218,
269,376.0,376.0,julia michaels,issues,28.0,0,0.42700000000000005,0.725,176320.0,0.42,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.0,8.0,0.061,-6.811,1.0,80.0,0.0811,113.975,4.0,0.424,
671,,,justin bieber,friends (with bloodpop®),,1,0.00398,0.7440000000000001,189467.0,0.752,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",0.0,8.0,0.307,-5.316,1.0,84.0,0.0368,104.99,4.0,0.65,
270,378.0,378.0,justin moore,somebody else will,13.0,2,0.0353,0.488,165173.0,0.7440000000000001,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",0.0,2.0,0.0952,-4.284,0.0,63.0,0.131,180.007,4.0,0.59,
271,380.0,380.0,justin timberlake,filthy,6.0,0,0.0354,0.745,293947.0,0.579,"['dance pop', 'pop']",0.0118,1.0,0.24600000000000002,-5.771,1.0,80.0,0.138,97.00200000000001,4.0,0.645,
272,381.0,381.0,justin timberlake,man of the woods,1.0,1,0.315,0.624,243987.0,0.452,"['dance pop', 'pop']",1.0199999999999999e-05,0.0,0.311,-8.206,1.0,80.0,0.0681,199.775,4.0,0.7240000000000001,
273,382.0,382.0,justin timberlake,say something,16.0,2,0.10300000000000001,0.7070000000000001,278893.0,0.632,"['dance pop', 'pop']",1.09e-05,10.0,0.0841,-7.031000000000001,1.0,80.0,0.0789,97.04,4.0,0.37200000000000005,
274,383.0,383.0,justin timberlake,supplies,2.0,3,0.00695,0.7929999999999999,225600.0,0.5539999999999999,"['dance pop', 'pop']",0.0,11.0,0.127,-6.624,0.0,80.0,0.0451,119.993,4.0,0.225,
281,392.0,392.0,kaleo,way down we go,3.0,0,0.579,0.489,213707.0,0.505,"['icelandic indie', 'modern alternative rock']",0.000333,10.0,0.10400000000000001,-8.022,0.0,66.0,0.11699999999999999,163.255,4.0,0.337,
285,396.0,396.0,kane brown,what ifs,23.0,0,0.00898,0.612,188253.0,0.799,"['contemporary country', 'country road']",0.0,10.0,0.172,-4.603,1.0,73.0,0.0275,125.976,4.0,0.687,
282,393.0,393.0,kane brown,found you,1.0,1,0.0528,0.46,191733.0,0.821,"['contemporary country', 'country road']",0.0,4.0,0.0818,-5.332999999999999,0.0,73.0,0.0404,164.144,4.0,0.43799999999999994,
283,394.0,394.0,kane brown,heaven,27.0,2,0.263,0.677,179507.0,0.556,"['contemporary country', 'country road']",0.0,9.0,0.105,-6.544,1.0,73.0,0.0306,80.009,4.0,0.521,
284,395.0,395.0,kane brown,lose it,1.0,3,0.0026100000000000003,0.5489999999999999,178733.0,0.8690000000000001,"['contemporary country', 'country road']",1.77e-06,4.0,0.29,-4.905,0.0,73.0,0.0289,91.988,4.0,0.433,
286,397.0,397.0,kanye west,all mine,5.0,1,0.125,0.925,145507.0,0.308,"['pop rap', 'rap']",0.0,11.0,0.0933,-6.562,0.0,89.0,0.33799999999999997,122.09899999999999,4.0,0.265,
287,398.0,398.0,kanye west,ghost town,2.0,2,0.0954,0.5720000000000001,271387.0,0.5429999999999999,"['pop rap', 'rap']",0.0,7.0,0.32899999999999996,-4.251,0.0,89.0,0.0287,83.36399999999999,4.0,0.32899999999999996,
288,399.0,399.0,kanye west,i thought about killing you,1.0,3,0.8220000000000001,0.742,274187.0,0.40700000000000003,"['pop rap', 'rap']",0.0,2.0,0.0541,-6.938,1.0,89.0,0.426,116.064,4.0,0.39,
289,400.0,400.0,kanye west,no mistakes,1.0,0,0.039,0.64,123040.0,0.643,"['pop rap', 'rap']",0.0,10.0,0.109,-2.4419999999999997,0.0,89.0,0.0625,80.025,4.0,0.335,
290,401.0,401.0,kanye west,violent crimes,2.0,1,0.374,0.665,215320.0,0.41700000000000004,"['pop rap', 'rap']",0.0,1.0,0.18600000000000003,-6.731,0.0,89.0,0.524,110.111,4.0,0.04,
291,402.0,402.0,kanye west,wouldn't leave,2.0,2,0.494,0.555,205547.0,0.433,"['pop rap', 'rap']",0.0,3.0,0.313,-8.559,1.0,89.0,0.546,164.236,4.0,0.35200000000000004,
292,404.0,404.0,kanye west,yikes,5.0,0,0.145,0.6759999999999999,188773.0,0.777,"['pop rap', 'rap']",0.0,1.0,0.228,-3.241,0.0,89.0,0.35700000000000004,173.93099999999998,4.0,0.226,
674,,,kanye west,ye vs. the people (starring ti as the people),,3,0.0568,0.46399999999999997,202641.0,0.8220000000000001,"['pop rap', 'rap']",0.0,1.0,0.10300000000000001,-1.881,1.0,89.0,0.294,79.973,4.0,0.722,
293,406.0,406.0,katy perry,chained to the rhythm,15.0,2,0.0763,0.52,237734.0,0.7979999999999999,"['dance pop', 'pop', 'post-teen pop']",0.0,0.0,0.14400000000000002,-5.388999999999999,1.0,79.0,0.0944,95.25200000000001,4.0,0.485,
294,407.0,407.0,katy perry,swish swish,10.0,3,0.0192,0.836,242510.0,0.705,"['dance pop', 'pop', 'post-teen pop']",1.47e-05,5.0,0.107,-5.221,0.0,79.0,0.0537,119.949,4.0,0.5529999999999999,
675,,,katy perry,bon appétit,,1,0.11699999999999999,0.8029999999999999,227822.0,0.7909999999999999,"['dance pop', 'pop', 'post-teen pop']",8.379999999999999e-05,6.0,0.242,-5.7589999999999995,1.0,79.0,0.0633,106.044,4.0,0.564,
298,412.0,412.0,keith urban,the fighter,22.0,0,0.0304,0.6809999999999999,184040.0,0.845,"['australian country', 'contemporary country', 'country', 'country road']",0.0,11.0,0.19699999999999998,-5.147,0.0,72.0,0.0525,132.023,4.0,0.7609999999999999,
295,409.0,409.0,keith urban,blue ain't your color,1.0,1,0.606,0.6859999999999999,230600.0,0.41700000000000004,"['australian country', 'contemporary country', 'country', 'country road']",1.79e-06,7.0,0.0844,-7.787000000000001,1.0,72.0,0.0363,82.40700000000001,3.0,0.451,
296,410.0,410.0,keith urban,coming home,2.0,2,0.21600000000000003,0.38299999999999995,213939.0,0.703,"['australian country', 'contemporary country', 'country', 'country road']",5.47e-06,4.0,0.131,-6.9879999999999995,1.0,72.0,0.228,88.50200000000001,4.0,0.57,
297,411.0,411.0,keith urban,female,6.0,3,0.18600000000000003,0.5670000000000001,195317.0,0.47700000000000004,"['australian country', 'contemporary country', 'country', 'country road']",4.8599999999999995e-05,8.0,0.111,-8.781,0.0,72.0,0.0331,85.01899999999999,5.0,0.321,
299,413.0,413.0,kelly clarkson,love so soft,13.0,1,0.0053,0.8079999999999999,172427.0,0.581,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",1.1900000000000001e-05,11.0,0.0828,-5.43,1.0,72.0,0.07,130.012,4.0,0.758,
301,415.0,415.0,kelsea ballerini,yeah boy,13.0,3,0.231,0.589,194413.0,0.809,"['contemporary country', 'indonesian jazz', 'pop']",0.0,3.0,0.0719,-5.292000000000001,1.0,64.0,0.0376,88.965,4.0,0.496,
300,414.0,414.0,kelsea ballerini,legends,11.0,2,0.0558,0.575,243427.0,0.728,"['contemporary country', 'indonesian jazz', 'pop']",0.0,4.0,0.0909,-5.846,1.0,64.0,0.032,112.029,4.0,0.242,
311,429.0,429.0,kendrick lamar,lust.,2.0,1,0.198,0.6509999999999999,307880.0,0.562,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,3.0,0.10800000000000001,-9.431000000000001,0.0,87.0,0.515,94.01100000000001,4.0,0.581,
685,,,kendrick lamar,love. feat. zacari.,,3,0.29,0.7979999999999999,213400.0,0.5820000000000001,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,10.0,0.153,-7.38,1.0,87.0,0.10300000000000001,126.075,4.0,0.7659999999999999,
313,433.0,433.0,kendrick lamar,yah.,3.0,1,0.61,0.648,160293.0,0.691,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.22399999999999998,-7.935,1.0,87.0,0.239,69.982,4.0,0.622,
676,,,kendrick lamar,all the stars (with sza),,0,0.0538,0.7090000000000001,232187.0,0.635,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.000139,5.0,0.098,-4.865,0.0,87.0,0.0461,96.825,4.0,0.536,
677,,,kendrick lamar,the ways (with swae lee),,0,0.0739,0.725,238893.0,0.7190000000000001,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,11.0,0.14800000000000002,-5.885,0.0,87.0,0.0545,140.01,4.0,0.57,
312,430.0,430.0,kendrick lamar,pride.,2.0,2,0.0864,0.672,275253.0,0.546,"['hip hop', 'pop rap', 'rap', 'west coast rap']",5.75e-06,4.0,0.152,-6.992000000000001,0.0,87.0,0.0519,138.887,4.0,0.429,
678,,,kendrick lamar,xxx. feat. u2.,,0,0.14800000000000002,0.65,254200.0,0.618,"['hip hop', 'pop rap', 'rap', 'west coast rap']",1.69e-06,8.0,0.11,-6.975,1.0,87.0,0.35700000000000004,129.989,4.0,0.297,
679,,,kendrick lamar,big shot (with travis scott),,1,0.00763,0.8540000000000001,221827.0,0.484,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.09699999999999999,-9.054,1.0,87.0,0.213,130.08700000000002,4.0,0.302,
680,,,kendrick lamar,loyalty. feat. rihanna.,,0,0.0224,0.6809999999999999,227360.0,0.541,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,9.0,0.16699999999999998,-8.926,0.0,87.0,0.055,110.803,4.0,0.413,
681,,,kendrick lamar,paramedic!,,3,0.155,0.8590000000000001,219307.0,0.6509999999999999,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.14,-5.395,1.0,87.0,0.124,97.053,4.0,0.48700000000000004,
682,,,kendrick lamar,x (with 2 chainz & saudi),,0,0.0225,0.764,267427.0,0.46799999999999997,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,2.0,0.26,-8.48,1.0,87.0,0.27399999999999997,131.026,4.0,0.36,
683,,,kendrick lamar,"bitch, don’t kill my vibe - remix",,0,0.0542,0.611,278800.0,0.789,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.221,-5.825,1.0,87.0,0.258,133.815,4.0,0.14800000000000002,
310,426.0,426.0,kendrick lamar,humble.,37.0,2,0.000259,0.904,177000.0,0.611,"['hip hop', 'pop rap', 'rap', 'west coast rap']",2.0300000000000002e-05,1.0,0.0976,-6.8420000000000005,0.0,87.0,0.0888,150.02,4.0,0.4,
309,425.0,425.0,kendrick lamar,god.,2.0,1,0.0377,0.696,248827.0,0.565,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,0.0,0.19899999999999998,-5.933,1.0,87.0,0.0892,132.893,4.0,0.21600000000000003,
684,,,kendrick lamar,pray for me (with kendrick lamar),,3,0.0999,0.7290000000000001,211440.0,0.667,"['hip hop', 'pop rap', 'rap', 'west coast rap']",2.46e-05,2.0,0.102,-5.029,1.0,87.0,0.114,100.48299999999999,4.0,0.156,
307,423.0,423.0,kendrick lamar,fear.,2.0,3,0.5920000000000001,0.585,460573.0,0.473,"['hip hop', 'pop rap', 'rap', 'west coast rap']",9.42e-06,1.0,0.602,-7.067,1.0,87.0,0.3,149.67,4.0,0.47,
306,422.0,422.0,kendrick lamar,element.,11.0,2,0.22,0.7340000000000001,208733.0,0.687,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,4.0,0.215,-4.728,0.0,87.0,0.47600000000000003,189.791,4.0,0.47600000000000003,
305,421.0,421.0,kendrick lamar,duckworth.,1.0,1,0.0479,0.546,248613.0,0.728,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,0.0,0.266,-6.9079999999999995,1.0,87.0,0.632,177.00799999999998,4.0,0.639,
304,420.0,420.0,kendrick lamar,dna.,20.0,0,0.0047,0.637,185947.0,0.514,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.094,-6.763,1.0,87.0,0.365,139.931,4.0,0.402,
302,418.0,418.0,kendrick lamar,black panther,1.0,2,0.62,0.45899999999999996,130613.0,0.5870000000000001,"['hip hop', 'pop rap', 'rap', 'west coast rap']",2.23e-06,1.0,0.268,-9.391,1.0,87.0,0.43200000000000005,90.796,4.0,0.441,
303,419.0,419.0,kendrick lamar,blood.,1.0,3,0.125,0.353,118067.0,0.245,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.153,8.0,0.491,-16.69,0.0,87.0,0.19399999999999998,157.33100000000002,4.0,0.489,
308,424.0,424.0,kendrick lamar,feel.,2.0,0,0.16399999999999998,0.731,214827.0,0.795,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,9.0,0.142,-8.347000000000001,0.0,87.0,0.35600000000000004,109.897,4.0,0.522,
314,434.0,434.0,kenny chesney,all the pretty girls,14.0,2,0.00916,0.612,212893.0,0.848,"['contemporary country', 'country', 'country road']",0.0,6.0,0.366,-3.736,1.0,74.0,0.0368,120.99600000000001,4.0,0.7190000000000001,
315,435.0,435.0,kenny chesney,bar at the end of the world,1.0,3,0.00541,0.529,207307.0,0.8,"['contemporary country', 'country', 'country road']",0.0,2.0,0.10400000000000001,-3.7260000000000004,1.0,74.0,0.031,100.035,4.0,0.687,
316,436.0,436.0,kenny chesney,get along,13.0,0,0.0997,0.602,199627.0,0.805,"['contemporary country', 'country', 'country road']",0.0,7.0,0.172,-6.079,1.0,74.0,0.0473,92.40100000000001,4.0,0.322,
319,439.0,439.0,kesha,woman,1.0,3,0.0438,0.743,196360.0,0.765,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",0.0416,5.0,0.667,-3.5860000000000003,0.0,74.0,0.0389,114.991,4.0,0.33799999999999997,
317,437.0,437.0,kesha,learn to let go,1.0,1,0.0036899999999999997,0.515,217547.0,0.847,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",6.659999999999999e-05,5.0,0.293,-2.951,1.0,74.0,0.039,168.104,4.0,0.645,
318,438.0,438.0,kesha,praying,21.0,2,0.48,0.565,230269.0,0.381,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",0.0,10.0,0.109,-7.204,1.0,74.0,0.0302,73.483,4.0,0.325,
321,441.0,441.0,kevin gates,let it sing,1.0,1,0.0392,0.737,195456.0,0.728,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,5.0,0.159,-5.497999999999999,0.0,73.0,0.402,144.964,4.0,0.5870000000000001,
320,440.0,440.0,kevin gates,change lanes,1.0,0,0.129,0.706,205861.0,0.7829999999999999,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,0.0952,-5.337000000000001,1.0,73.0,0.424,130.195,4.0,0.513,
686,,,khalid,love lies (with normani),,3,0.0956,0.708,201707.0,0.648,"['indie r&b', 'pop']",0.0,6.0,0.134,-5.626,1.0,90.0,0.0449,143.955,4.0,0.33799999999999997,
687,,,khalid,otw,,2,0.183,0.652,263014.0,0.6779999999999999,"['indie r&b', 'pop']",3.26e-05,2.0,0.106,-6.183,1.0,90.0,0.0541,72.98899999999999,4.0,0.28,
323,445.0,445.0,khalid,young dumb & broke,35.0,1,0.19899999999999998,0.7979999999999999,202547.0,0.539,"['indie r&b', 'pop']",1.66e-05,1.0,0.165,-6.351,1.0,90.0,0.0421,136.94899999999998,4.0,0.39399999999999996,
322,442.0,442.0,khalid,location,40.0,2,0.33,0.736,219080.0,0.449,"['indie r&b', 'pop']",0.000162,1.0,0.0898,-11.462,0.0,90.0,0.425,80.126,4.0,0.326,
280,390.0,390.0,kids see ghosts,reborn,2.0,2,0.33899999999999997,0.585,324674.0,0.597,"['hip hop', 'pop', 'pop rap', 'rap']",0.0404,0.0,0.195,-7.499,1.0,77.0,0.037000000000000005,100.051,4.0,0.22699999999999998,
278,387.0,387.0,kids see ghosts,fire,1.0,3,0.47200000000000003,0.7090000000000001,140527.0,0.7509999999999999,"['hip hop', 'pop', 'pop rap', 'rap']",4.71e-06,6.0,0.182,-3.801,1.0,77.0,0.16,104.999,4.0,0.37,
277,386.0,386.0,kids see ghosts,feel the love,1.0,2,0.126,0.58,165053.0,0.469,"['hip hop', 'pop', 'pop rap', 'rap']",7.32e-05,0.0,0.099,-5.946000000000001,0.0,77.0,0.10400000000000001,110.573,4.0,0.369,
276,385.0,385.0,kids see ghosts,cudi montage,1.0,1,0.401,0.7290000000000001,197001.0,0.504,"['hip hop', 'pop', 'pop rap', 'rap']",1.44e-06,8.0,0.121,-6.784,0.0,77.0,0.0321,110.01100000000001,4.0,0.305,
275,384.0,384.0,kids see ghosts,4th dimension,1.0,0,0.278,0.765,153351.0,0.542,"['hip hop', 'pop', 'pop rap', 'rap']",1.87e-05,1.0,0.609,-6.755,1.0,77.0,0.39,171.945,4.0,0.7340000000000001,
672,,,kids see ghosts,freeee (ghost town pt. 2),,0,0.00457,0.33399999999999996,206605.0,0.81,"['hip hop', 'pop', 'pop rap', 'rap']",0.0,9.0,0.158,-4.855,0.0,77.0,0.0632,151.643,4.0,0.306,
279,389.0,389.0,kids see ghosts,kids see ghosts,1.0,1,0.113,0.841,245098.0,0.682,"['hip hop', 'pop', 'pop rap', 'rap']",9.65e-05,2.0,0.131,-7.007000000000001,1.0,77.0,0.0458,94.985,4.0,0.33799999999999997,
324,447.0,447.0,kip moore,more girls like you,12.0,3,0.00746,0.551,154707.0,0.716,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,2.0,0.13,-5.431,1.0,63.0,0.0305,75.001,4.0,0.7390000000000001,
326,451.0,451.0,kodak black,first day out,1.0,3,0.405,0.8059999999999999,180000.0,0.557,"['pop', 'rap', 'southern hip hop', 'trap music']",6.62e-06,2.0,0.0838,-6.632999999999999,0.0,80.0,0.114,140.011,4.0,0.504,
329,455.0,455.0,kodak black,tunnel vision,20.0,3,0.0576,0.49700000000000005,268187.0,0.489,"['pop', 'rap', 'southern hip hop', 'trap music']",9.91e-05,11.0,0.122,-7.724,0.0,80.0,0.294,171.85299999999998,4.0,0.231,
689,,,kodak black,codeine dreaming (feat. lil wayne),,0,0.0652,0.736,264532.0,0.604,"['pop', 'rap', 'southern hip hop', 'trap music']",6.43e-05,1.0,0.124,-7.357,0.0,80.0,0.222,155.007,4.0,0.574,
690,,,kodak black,roll in peace (feat. xxxtentacion),,1,0.0306,0.747,213132.0,0.524,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,0.2,-6.807,0.0,80.0,0.245,140.053,4.0,0.363,
328,454.0,454.0,kodak black,transportin',16.0,2,0.0319,0.804,169345.0,0.66,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,0.10300000000000001,-4.86,0.0,80.0,0.0726,94.053,4.0,0.257,
325,450.0,450.0,kodak black,everything 1k,1.0,2,0.153,0.517,186593.0,0.61,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.41600000000000004,-6.372999999999999,1.0,80.0,0.37200000000000005,135.498,4.0,0.163,
327,452.0,452.0,kodak black,patty cake,3.0,0,0.0252,0.8059999999999999,198110.0,0.77,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.0645,-6.4639999999999995,0.0,80.0,0.19,152.094,4.0,0.406,
688,,,kodak black,conscience (feat. future),,1,0.047,0.6659999999999999,219754.0,0.693,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.115,-3.638,1.0,80.0,0.19899999999999998,159.972,4.0,0.132,
330,456.0,456.0,kris wu,like that,1.0,0,0.775,0.823,228662.0,0.447,['chinese hip hop'],1.4800000000000002e-05,1.0,0.0931,-10.562000000000001,0.0,57.0,0.126,110.059,4.0,0.413,
332,458.0,458.0,kygo,first time,1.0,2,0.19699999999999998,0.633,193511.0,0.5920000000000001,"['edm', 'pop', 'tropical house']",0.0,0.0,0.099,-7.245,0.0,84.0,0.11199999999999999,90.066,4.0,0.679,
331,457.0,457.0,kygo,born to be yours,2.0,1,0.3,0.688,193321.0,0.688,"['edm', 'pop', 'tropical house']",0.0,3.0,0.0982,-5.84,1.0,84.0,0.0357,114.01100000000001,4.0,0.451,
673,,,kyle,ispy (feat. lil yachty),,3,0.37799999999999995,0.746,253107.0,0.653,"['hip hop', 'pop', 'pop rap', 'rap']",0.0,7.0,0.22899999999999998,-6.745,1.0,76.0,0.289,75.016,4.0,0.672,
334,461.0,461.0,lady antebellum,you look good,20.0,1,0.0338,0.653,181000.0,0.9109999999999999,"['contemporary country', 'country', 'country dawn', 'country road', 'neo mellow', 'pop rock']",0.000659,0.0,0.081,-4.635,1.0,66.0,0.0439,152.043,4.0,0.9420000000000001,
336,463.0,463.0,lady gaga,million reasons,9.0,3,0.43700000000000006,0.665,205280.0,0.424,"['dance pop', 'pop', 'post-teen pop']",0.0,0.0,0.107,-7.837999999999999,1.0,77.0,0.0444,129.911,4.0,0.134,
337,464.0,464.0,lady gaga,the cure,14.0,0,0.0808,0.695,211364.0,0.49700000000000005,"['dance pop', 'pop', 'post-teen pop']",0.0,8.0,0.0852,-4.8839999999999995,1.0,77.0,0.0362,99.97200000000001,4.0,0.537,
335,462.0,462.0,lady gaga,bad romance,1.0,2,0.00305,0.6970000000000001,294573.0,0.9209999999999999,"['dance pop', 'pop', 'post-teen pop']",3.65e-05,0.0,0.0831,-3.75,1.0,77.0,0.0391,118.99,4.0,0.721,
338,465.0,465.0,lana del rey,love,2.0,1,0.451,0.32,272743.0,0.376,['pop'],0.00198,10.0,0.11,-10.885,1.0,78.0,0.033,98.132,4.0,0.225,
691,,,lana del rey,lust for life (with the weeknd),,2,0.588,0.506,264066.0,0.6679999999999999,['pop'],0.002,0.0,0.364,-8.654,0.0,78.0,0.0582,99.98200000000001,4.0,0.285,
333,460.0,460.0,lanco,greatest love story,20.0,0,0.401,0.6709999999999999,222573.0,0.617,['contemporary country'],0.0,10.0,0.11900000000000001,-8.72,1.0,64.0,0.0561,147.986,4.0,0.62,
339,467.0,467.0,lauren alaina,road less traveled,11.0,3,0.0596,0.615,216267.0,0.88,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.0,0.0,0.247,-4.69,1.0,64.0,0.0348,112.99600000000001,4.0,0.307,
692,,,lauren duski,the dance - the voice performance,,2,0.182,0.292,210732.0,0.462,[],0.0,2.0,0.132,-5.522,1.0,34.0,0.0299,131.908,4.0,0.177,
693,,,lauren duski,deja vu - the voice performance,,0,0.7170000000000001,0.384,187824.0,0.355,[],0.0,2.0,0.0907,-6.329,1.0,34.0,0.0353,146.509,4.0,0.265,
694,,,lauren duski,ghost in this house - the voice performance,,1,0.305,0.379,212758.0,0.49700000000000005,[],0.0,8.0,0.12300000000000001,-4.916,1.0,34.0,0.0287,167.743,4.0,0.31,
340,471.0,471.0,lauv,i like me better,21.0,3,0.535,0.752,197437.0,0.505,"['electropop', 'pop']",2.55e-06,9.0,0.10400000000000001,-7.621,1.0,79.0,0.253,91.97,4.0,0.419,
341,472.0,472.0,lee brice,boy,1.0,0,0.644,0.498,198973.0,0.408,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,6.0,0.0993,-7.946000000000001,1.0,66.0,0.0331,78.942,4.0,0.38299999999999995,
343,475.0,475.0,liam payne,strip that down,28.0,3,0.221,0.87,204502.0,0.488,"['dance pop', 'pop', 'post-teen pop', 'tropical house']",0.0,6.0,0.0767,-5.586,1.0,76.0,0.0537,106.008,4.0,0.519,
342,473.0,473.0,liam payne,bedroom floor,1.0,1,0.322,0.597,188346.0,0.68,"['dance pop', 'pop', 'post-teen pop', 'tropical house']",0.000143,1.0,0.111,-7.104,1.0,76.0,0.0769,119.946,4.0,0.195,
345,478.0,478.0,lil baby,southside,1.0,2,0.00271,0.8109999999999999,173437.0,0.6459999999999999,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,0.191,-4.902,0.0,80.0,0.257,77.555,4.0,0.386,
346,479.0,479.0,lil baby,yes indeed,8.0,3,0.035,0.9640000000000001,142273.0,0.34600000000000003,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,5.0,0.10800000000000001,-9.309,0.0,80.0,0.53,119.958,4.0,0.562,
344,476.0,476.0,lil baby,life goes on,6.0,0,0.0021,0.716,247055.0,0.541,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.115,-7.909,1.0,80.0,0.149,139.97799999999998,4.0,0.387,
695,,,lil dicky,freaky friday (feat. chris brown),,0,0.147,0.755,216632.0,0.599,"['hip hop', 'pop', 'pop rap', 'rap']",0.0,8.0,0.109,-5.042,1.0,75.0,0.22399999999999998,133.123,4.0,0.755,
347,481.0,481.0,lil peep,awful things,1.0,1,0.0157,0.368,214427.0,0.7959999999999999,"['emo rap', 'underground hip hop']",0.0,1.0,0.0694,-4.923,0.0,76.0,0.0823,170.033,4.0,0.18100000000000002,
348,482.0,482.0,lil pump,esskeetit,12.0,2,0.022000000000000002,0.932,181714.0,0.506,[],0.0,11.0,0.0933,-7.755,1.0,80.0,0.161,139.974,4.0,0.696,
349,483.0,483.0,lil pump,gucci gang,23.0,3,0.239,0.9359999999999999,124056.0,0.523,[],0.0,5.0,0.11699999999999999,-6.71,1.0,80.0,0.0597,119.889,4.0,0.6990000000000001,
696,,,lil skies,nowadays (feat. landon cube),,2,0.157,0.745,203908.0,0.6459999999999999,['trap music'],0.0,6.0,0.33799999999999997,-6.987,0.0,80.0,0.17,79.993,4.0,0.46,
